label,t_stock,a_stock,c_stock,blob_full,blob_unw,blob_k8,blob_k12,blob_k16,blob_k24,n_marc_tok,n_cce_tok,marc_title,cce_title
0,0.4744,0.5368,0.3580,0.1764,0.1316,0.2772,0.2437,0.1912,0.1764,23,20,On Mao Tse-tung a bibliographic guide,Mao Tse-tung's theory of war as an instrument for
1,0.4691,0.6898,0.8573,0.0794,0.0924,0.0000,0.0000,0.0421,0.0323,117,13,The Next twenty-five years of industrial relations,The Next twenty five years of industrial relations
1,1.0000,0.0000,0.9187,0.5294,0.4500,0.5387,0.5721,0.5394,0.5294,20,9,The text of Habakkuk in the ancient commentary fro,The text of Habakkuk in the ancient commentary fro
0,0.0000,0.2014,0.0130,0.0076,0.0159,0.0000,0.0000,0.0000,0.0000,60,4,USAF stability and control handbook,They are what?
1,0.9515,1.0000,0.9846,0.3167,0.3214,0.3074,0.3235,0.2906,0.3167,21,16,The role of financial institutions in the industri,The role of financial institutions in the industri
0,0.0000,0.1289,0.0049,0.0445,0.0820,0.0000,0.0000,0.0000,0.0000,58,8,The manuscripts of the Earl of Dartmouth,What is it?
0,0.0000,0.1288,0.0058,0.0261,0.0513,0.0000,0.0000,0.0000,0.0215,31,10,Philosophies of art and beauty selected readings i,The will
0,0.2775,0.6269,0.4394,0.8205,0.7895,0.6430,0.7431,0.8313,0.8205,19,15,Fatigue of workers its relation to industrial prod,Committee on work in industry
0,0.4392,0.6512,0.0517,0.1479,0.1957,0.0547,0.1234,0.0976,0.0940,31,24,Read Chinese a beginning text in the Chinese chara,Readings in contemporary Chinese literature
0,0.3101,0.0000,0.0356,0.0521,0.0357,0.1126,0.0857,0.0704,0.0550,27,2,Psalms,The Psalms in rhyme.
0,0.6161,0.0000,0.2116,0.1060,0.1053,0.1679,0.1249,0.1070,0.0857,30,12,"Americans in Paris, 1600-1900 one hundred and fift","The black American, 1600-1900"
1,1.0000,1.0000,0.9916,0.3928,0.4286,0.0726,0.1519,0.2394,0.3078,32,18,The impact of the professional engineering union a,The impact of the professional engineering union.
0,0.5090,0.5731,0.4978,0.2019,0.2069,0.1321,0.1887,0.1984,0.2019,22,13,Oil and gas fields of southeast Louisiana,Typical oil & gas fields of Southwestern Louisiana
0,0.5367,0.6655,0.0517,0.1524,0.1163,0.2537,0.1762,0.1481,0.1751,34,14,The letters of Sean O'Casey,Sean O'Casey: the man and his work
1,1.0000,1.0000,0.9916,0.6900,0.6897,0.6058,0.6138,0.5476,0.6764,26,23,Organizational systems and engineering groups a co,Organizational systems and engineering groups; a c
0,0.5679,0.4379,0.0517,0.4262,0.4412,0.3296,0.4001,0.3478,0.4102,27,22,The Gospel according to John,"THE GOSPEL ACCORDING TO JOHN, i-xii."
1,0.1754,1.0000,0.6387,0.4148,0.4444,0.1775,0.3112,0.3092,0.3835,27,12,"Adult adjustment, a manual on the coordination of ",Adult adjustment
1,1.0000,0.0000,0.9384,0.5114,0.5455,0.4256,0.4298,0.4622,0.5114,20,14,Experience with employee attitude surveys,Experience with employee attitude surveys
0,0.0000,0.3740,0.1348,0.0551,0.0400,0.1023,0.0796,0.0658,0.0551,23,3,Life as we have known it,Had
1,0.3289,1.0000,0.8448,0.3969,0.4571,0.3897,0.3225,0.3687,0.3572,29,22,Collective oscillations in a plasma,Collective oscillations in a plasma (Kollektivnye
0,0.0000,0.0000,0.0014,0.0489,0.0952,0.0000,0.0489,0.0489,0.0489,12,11,Problems of employment promotion in Pakistan,That is this and this is that
0,0.0000,0.0000,0.0009,0.0587,0.0952,0.0000,0.0466,0.0587,0.0587,13,10,Fiscal measures for employment promotion in develo,"Who, what, when, where, why, how"
0,0.0000,0.1307,0.0061,0.0297,0.0455,0.0000,0.0000,0.0000,0.0276,41,5,L'homme qui se ferme The man closing up : a poem,Of this and that
0,0.0000,0.0977,0.0038,0.0117,0.0192,0.0000,0.0000,0.0000,0.0000,43,10,The class of '47,The
0,0.3109,0.4727,0.1182,0.0832,0.0952,0.0684,0.0494,0.0629,0.0832,24,22,"Preprint volume biennial conference, February 15-1",Paper; preprint
0,0.4828,0.6639,0.0517,0.4757,0.4419,0.4880,0.3916,0.4380,0.4222,39,23,Istanbul boy the autobiography of Aziz Nesin,Istanbul boy: Boeyle Gelmis Boeyle Gitmez (that's
0,0.0000,0.1497,0.0052,0.0622,0.1429,0.0474,0.0622,0.0622,0.0622,9,7,Mrs. Blood a novel,What is
1,0.5638,1.0000,0.9444,0.5393,0.4667,0.6494,0.5129,0.5393,0.5393,14,8,"Methods of insect control, parts I and II",Methods of insect control.
1,1.0000,0.0000,0.8156,0.7748,0.7895,0.6305,0.7184,0.6260,0.7186,36,32,"People, progress, and employee relations proceedin","People, progress, and employee relations"
0,0.2042,0.0000,0.0146,0.0290,0.0286,0.0000,0.0000,0.0472,0.0355,34,2,"BASIC a manual for BASIC, the elementary algebraic",Basic engineering
0,0.0000,0.0991,0.0040,0.0342,0.0476,0.0000,0.0000,0.0354,0.0342,18,4,Notes from Lake Como,Who is he?
1,0.3568,1.0000,0.7375,0.3131,0.3000,0.3572,0.2403,0.3176,0.3131,23,16,The Southwest a guide to the wide open spaces,The American Southwest
1,1.0000,0.0000,0.9384,0.1270,0.1429,0.0732,0.0980,0.0844,0.0949,60,12,Philosophy in process,Philosophy in process.
0,0.0000,0.1058,0.0035,0.0258,0.0541,0.0000,0.0000,0.0000,0.0208,31,8,Historic American Buildings Survey of New Jersey c,Was by was
0,0.2244,1.0000,0.1709,0.2649,0.2381,0.3322,0.2590,0.2649,0.2649,14,12,Plays and stories,Plays.
0,0.0000,0.4073,0.1027,0.0818,0.1000,0.1081,0.0831,0.0701,0.0818,18,4,Chekhov a study of the major stories and plays,They are
1,0.2836,1.0000,0.7162,0.3394,0.3333,0.2488,0.3674,0.3587,0.3394,20,12,"Chekhov, 1860-1904",Chekhov
1,0.5525,1.0000,0.9576,0.4972,0.5385,0.4235,0.4752,0.4450,0.4972,19,21,Don Juan (in the Russian manner),Don Juan (in the Russian manner) [P'esa bez nazvan
0,0.0000,0.2625,0.0070,0.0250,0.0606,0.0000,0.0000,0.0000,0.0250,22,13,Dictionary of spoken Chinese,Why?
0,0.5374,1.0000,0.0517,0.7281,0.6774,0.7931,0.7347,0.7154,0.7134,27,25,A list of published translations from Chinese into,A list of published translations from Chinese into
0,0.0000,0.1393,0.0045,0.0474,0.0909,0.0000,0.0449,0.0385,0.0474,19,5,Worker participation individual control and perfor,On
0,0.0000,0.6575,0.2996,0.0080,0.0196,0.0000,0.0000,0.0000,0.0000,42,10,Heshbon 1971 the second campaign at Tell Ḥesbân : ,The
1,1.0000,0.0000,0.8095,0.4853,0.5000,0.5344,0.4188,0.4853,0.4853,16,8,Employee interest in company success,Employee interest in company success.
0,0.4362,0.0000,0.0176,0.0427,0.0638,0.0000,0.0000,0.0280,0.0392,20,30,Proceedings [Organized by Unesco in collaboration ,Proceedings
0,0.0000,0.0000,0.0018,0.0325,0.0800,0.0000,0.0000,0.0000,0.0325,20,7,Employee personnel practices in colleges and unive,Why?
0,0.1155,0.6725,0.0811,0.0857,0.0909,0.0685,0.0502,0.0751,0.0857,22,14,Oklahoma legislative manual a handbook for Oklahom,Researches on the Amphibia of Oklahoma
0,0.0000,0.0977,0.0038,0.0231,0.0385,0.0000,0.0000,0.0233,0.0231,17,10,Collective bargaining comes to the campus,The
1,1.0000,0.0000,0.9384,0.2902,0.2941,0.1594,0.1667,0.2238,0.2430,51,15,"Max Leopold Margolis, scholar and teacher","Max Leopold Margolis, scholar and teacher."
0,0.9020,1.0000,0.0517,0.4669,0.4286,0.4985,0.4669,0.4669,0.4669,12,8,Religious and secular leadership,Religious and secular leadership. Pt. 1
0,0.0000,0.2730,0.0197,0.0148,0.0238,0.0000,0.0000,0.0000,0.0000,40,3,"Dom Henrique, the navigator",This is it.
1,1.0000,1.0000,0.9971,0.3210,0.3333,0.2181,0.2549,0.2820,0.3133,38,18,Mathews' and Fenn re-indexed,Mathews' and Fenn reindexed
1,1.0000,0.7874,0.9741,0.4827,0.4091,0.6020,0.6076,0.5023,0.4827,21,10,The dawn of liberation war speeches,The dawn of liberation; war speeches by the Right
1,1.0000,1.0000,0.9964,0.5591,0.5294,0.5047,0.5332,0.5591,0.5591,13,13,China a critical bibliography,China; a critical bibliography. University of Ariz
0,0.0000,0.1086,0.0122,0.0448,0.0857,0.0000,0.0000,0.0000,0.0230,31,7,Inside out,What is this?
0,0.5141,0.7874,0.5173,0.1187,0.1111,0.0000,0.1085,0.1368,0.1054,51,9,Arms and the Covenant speeches by the Right Hon. W,"Kent, England. Arms and the Covenant."
0,0.0000,0.1695,0.0078,0.0312,0.0588,0.0000,0.0000,0.0000,0.0270,30,6,A heritage of the Blackfeet,To be.
0,0.3438,0.7769,0.0517,0.6189,0.5385,0.6398,0.6328,0.6456,0.6189,21,19,Virginia genealogies,Virginia genealogies; a trial list of printed book
0,0.0000,0.3269,0.0729,0.0449,0.0357,0.0638,0.0490,0.0449,0.0449,14,15,Montara (after hearing Charles Olson),This and that
0,0.6383,1.0000,0.0517,0.3597,0.3214,0.4398,0.4134,0.3651,0.3597,18,19,Methods of mathematical physics,Methods of mathematical physics. Vol. 1.
1,0.4408,0.7967,0.9107,0.4496,0.4583,0.2864,0.3832,0.4081,0.4496,21,14,The complete poems of Cavafy,Complete poems.
1,1.0000,0.0000,0.9384,0.6566,0.5652,0.7827,0.7402,0.6864,0.6566,16,20,The truth about Boulwarism trying to do right volu,The truth about Boulwarism
0,0.0586,0.5970,0.0623,0.0515,0.0625,0.0000,0.0417,0.0369,0.0515,21,13,Poem for a very young drinking buddy in Albuquerqu,Logan Esarey: his ancestors and their descendants
1,0.5664,1.0000,0.9687,0.3774,0.4118,0.1760,0.2368,0.2323,0.3116,32,16,"George Seferis collected poems, 1924-1955","Collected poems, 1924-1955."
1,0.9744,1.0000,0.9984,0.2751,0.3095,0.1494,0.2244,0.1847,0.2078,39,16,Introduction to the Massoretico-critical edition o,Introduction to the Massoreticocritical edition of
1,0.5561,1.0000,0.8785,0.4405,0.4324,0.4724,0.4512,0.3930,0.4114,30,23,"Bricks & brownstone the New York row house, 1783-1","Bricks & brownstone: the New York row house, 1783-"
0,0.4781,0.0000,0.3803,0.1193,0.1333,0.1080,0.1323,0.1193,0.1193,15,2,Diary of the American Revolution,The American Revolution.
0,0.0000,0.0916,0.0032,0.0189,0.0526,0.0000,0.0000,0.0000,0.0189,20,20,Current research reports,How
1,1.0000,0.0000,0.8095,0.6751,0.6667,0.6204,0.7304,0.7100,0.6751,23,22,Atomic and ionic impact phenomena on metal surface,Atomic and ionic impact phenomena on metal surface
0,0.6115,0.1733,0.0219,0.2059,0.2286,0.2316,0.1663,0.1676,0.1983,25,18,Code of professional responsibility for arbitrator,Arbitration of labor-management disputes
1,1.0000,0.0000,0.9384,0.5702,0.5833,0.4511,0.5963,0.4576,0.5702,23,15,Equal employment opportunity programs & results,Equal employment opportunity: programs and results
0,0.0000,0.1374,0.0173,0.0483,0.0833,0.0000,0.0385,0.0483,0.0483,13,13,Sex discrimination in the labour market,How to
0,0.7245,0.8571,0.0517,0.3670,0.3636,0.3665,0.3132,0.3089,0.3496,31,14,Kontakia of Romanos Byzantine melodist,"Kontakia of Romanos, Byzantine melodist, I: On the"
1,1.0000,0.3917,0.9845,0.1761,0.1556,0.1844,0.1366,0.1593,0.1878,41,11,Roget's international thesaurus,International thesaurus.
1,0.9474,0.0000,0.9142,0.6474,0.5882,0.6364,0.6710,0.6474,0.6474,15,12,Discipline and discharge under the labor agreement,Discipline and discharge under the labor agreement
1,1.0000,0.0000,0.8727,0.3728,0.2857,0.5028,0.4622,0.3901,0.3728,18,9,Ordinary differential equations and their solution,Ordinary differential equations and their solution
0,0.6432,0.8078,0.0517,0.2560,0.2826,0.1387,0.1931,0.1906,0.1956,34,25,Men of physics L. D. Landau,L. D. Landau.
1,0.9412,1.0000,0.9979,0.2833,0.2857,0.2913,0.3017,0.2833,0.2833,15,12,The drawings of Jacob de Gheyn II,"The Drawings of Jacob DeGbeyn, 2nd"
1,1.0000,1.0000,0.9944,0.6694,0.6296,0.8284,0.6871,0.5653,0.6739,26,18,The NLRB and the appropriate bargaining unit,The NLRB and the appropriate bargaining unit. Whar
1,0.7305,1.0000,0.9271,0.5837,0.5882,0.4945,0.5006,0.5935,0.5837,17,10,King's English-Chinese dictionary and phrase book ,King's English-Chinese dictionary and phrase book
1,0.2432,1.0000,0.8588,0.3796,0.4231,0.1800,0.2380,0.2916,0.3796,14,23,Conference methods in industry,"Conference methods in industry, a practical handbo"
1,0.3290,1.0000,0.4020,0.4107,0.3500,0.4816,0.4188,0.4107,0.4107,11,16,The living city,The living city. Horizon Press. Some material prev
1,0.8724,1.0000,0.9729,0.4578,0.4118,0.4395,0.4916,0.5199,0.4708,29,19,"The Chinese Communist movement, 1921-1937 an annot","The Chinese Communist movement, 1921-1937. Hoover "
0,0.4920,0.0000,0.0917,0.0769,0.1250,0.0000,0.0443,0.0677,0.0769,10,17,Bridges,The bridges
0,0.0000,0.0819,0.0030,0.0291,0.0588,0.0000,0.0294,0.0291,0.0291,13,5,The troubadours and England,What is this?
0,0.0000,0.1094,0.0037,0.0338,0.0645,0.0000,0.0000,0.0000,0.0247,25,8,Biology in the nineteenth century problems of form,Was by was
1,1.0000,1.0000,0.9907,0.6757,0.7222,0.6165,0.5459,0.6629,0.6757,14,17,Byron and Shelley a friendship renewed,Byron and Shelley; a friendship renewed. Center fo
0,0.4818,1.0000,0.0517,0.2597,0.2353,0.1531,0.2305,0.2279,0.2464,47,16,The notebooks of Samuel Taylor Coleridge,Notebooks.
1,0.6276,1.0000,0.8569,0.4121,0.2941,0.3828,0.4121,0.4121,0.4121,12,10,The shotgunner's a modern encyclopedia,The shotgunner's book. Stackpole Co.
1,0.1224,1.0000,0.6549,0.5220,0.5000,0.6265,0.4904,0.4602,0.5220,19,14,The Thomas Jefferson papers,Papers.
0,0.0000,0.0869,0.0035,0.0439,0.0882,0.0000,0.0000,0.0000,0.0439,22,15,A New look at progressive education,And there are those
1,1.0000,0.0000,0.9384,0.7161,0.6667,0.7896,0.6838,0.7027,0.7161,17,13,Compulsory arbitration and Government intervention,Compulsory arbitration and Government Intervention
0,0.3838,0.1920,0.0331,0.0045,0.0081,0.0000,0.0000,0.0000,0.0000,243,6,[Publications],Publications.
1,1.0000,0.0000,0.0517,0.3757,0.3500,0.3712,0.3644,0.3757,0.3757,13,14,Focusing of charged particles,Focusing of charged particles.
0,0.0000,0.1338,0.0046,0.0320,0.0741,0.0000,0.0000,0.0000,0.0320,24,5,Salvation and atonement in the Qumran scrolls,For of such
0,0.0000,0.1289,0.0052,0.0264,0.0345,0.0000,0.0000,0.0000,0.0264,22,8,An analysis of the variables related to the extens,What is it?
0,0.0000,0.0742,0.0027,0.0377,0.0667,0.0000,0.0377,0.0377,0.0377,12,4,The theatre of Bertolt Brecht a study from eight a,Who.
0,0.3060,1.0000,0.8214,0.1854,0.2500,0.0742,0.1132,0.1854,0.1854,16,9,How to read and understand financial and business ,A century of financial advertising in the New York
0,0.1531,0.6226,0.2585,0.0914,0.1290,0.0000,0.0706,0.0854,0.0914,17,18,International productivity comparisons in tele-com,Toward a new housing policy; the legacy of the six
0,0.0000,0.2714,0.0299,0.0541,0.0645,0.0000,0.0000,0.0468,0.0369,27,6,The Bennett site,How it is.
0,0.5984,0.0000,0.0256,0.0765,0.1000,0.0000,0.0000,0.0000,0.0587,37,7,Children's singing games edited by Alice B. Gomme ,Playing games
0,0.2612,1.0000,0.6327,0.2874,0.2414,0.1751,0.3118,0.3160,0.2897,25,11,"New Jerusalem, or, The fulfilment of modern prophe",Orson Pratt's works on the doctrines of the Gospel
1,0.3950,1.0000,0.7977,0.6816,0.6190,0.8105,0.6899,0.6414,0.6816,18,16,The new illustrated flora of the Hawaiian Islands ,Flora hawaiiensis
1,0.6138,1.0000,0.9777,0.3631,0.3684,0.3188,0.3945,0.3631,0.3631,15,11,Nondestructive testing handbook edited for the Soc,Nodestructive testing handbook. Board of contribut
0,0.1256,1.0000,0.0517,0.2005,0.1765,0.2293,0.2005,0.2005,0.2005,11,9,Mechanics,Mechanics. Pt.1: Statics.
0,0.4886,0.7756,0.0517,0.1670,0.2152,0.0819,0.0565,0.0444,0.0625,72,24,Encyclopedia of chemical technology,"Encyclopedia of chemical technology, ed. by Raymon"
0,0.0000,0.2343,0.0076,0.0208,0.0500,0.0000,0.0000,0.0000,0.0000,29,13,Miniatures and small sculptures from India,Why?
1,0.4111,0.7587,0.5791,0.4559,0.4211,0.3096,0.4545,0.3341,0.4126,28,26,"Indian painting, 15th-19th centuries from the coll","Indian painting, 15th-19th centuries. From the col"
1,1.0000,0.2777,0.2322,0.3123,0.3333,0.2357,0.2903,0.2457,0.3123,12,20,Human sexuality a preliminary study,Hunan sexuality: a preliminary study
0,0.1357,1.0000,0.4401,0.3082,0.3103,0.2483,0.2711,0.3047,0.3082,14,24,How to be a winner at chess,Two weeks to winning chess
0,0.0000,0.3480,0.0288,0.0408,0.0645,0.0000,0.0000,0.0463,0.0349,29,4,Combinatorial mathematics V proceedings of the Fif,They are
1,0.4030,0.8406,0.8732,0.4050,0.3571,0.5072,0.5332,0.4045,0.4050,21,17,Lp-structure in real Banach spaces,L-f non-printable data] structure in real Banach s
1,0.9412,0.7757,0.9675,0.2571,0.2500,0.2453,0.2249,0.2633,0.2571,20,15,Dk some letters of Ezra Pound,Ek/some letters of Ezra Pound
0,0.0000,0.1361,0.0050,0.0378,0.0714,0.0000,0.0308,0.0378,0.0378,14,16,A strange love Escal-Vigor,This in which.
0,0.1570,1.0000,0.6070,0.0892,0.1071,0.0544,0.0414,0.0365,0.0892,20,11,Ars medica a collection of medical prints presente,"Gustave Courbet, 1819-1877. 1959-1960: Philadelphi"
0,0.1414,0.6512,0.0855,0.0731,0.0741,0.0751,0.0603,0.0522,0.0731,20,9,Prints and drawings from the Yale collections,YALE CLASSICAL STUDIES.
1,0.5034,1.0000,0.7310,0.2698,0.2609,0.2678,0.2427,0.2725,0.2698,17,12,"White ensign the British Navy at war, 1939-1945","The navy at war, 1939-194-5."
0,0.0000,0.0764,0.0026,0.0267,0.0455,0.0000,0.0000,0.0000,0.0267,19,4,Civil disturbance control,When.
0,0.3363,0.0000,0.0107,0.0658,0.0968,0.0000,0.0000,0.0513,0.0658,18,16,Report,Reporters report reporters.
0,0.3714,0.1529,0.0372,0.1086,0.1316,0.0599,0.0435,0.0369,0.0764,30,13,The school at Mopass a problem of identity,Education in a German village; a study of cultural
0,0.0000,0.0789,0.0073,0.0206,0.0500,0.0000,0.0000,0.0000,0.0000,33,9,Oscillator strengths and transition probabilities ,Why?
1,0.2893,1.0000,0.8551,0.6392,0.6471,0.7364,0.6010,0.6392,0.6392,14,14,Tennessee Christians a history of the Christian Ch,Tennes see Christians: a history of the Christian
0,0.0000,0.3187,0.0474,0.0357,0.0571,0.0000,0.0396,0.0346,0.0357,24,13,Report of the Central Committee to the 9th Congres,To have or to be?
0,0.0000,0.0809,0.0027,0.0148,0.0278,0.0000,0.0000,0.0000,0.0000,33,4,Tables of Fe I line intensities Vol. I: Temperatur,When.
1,1.0000,0.8851,0.9979,0.7749,0.7000,1.0000,1.0000,0.8488,0.7539,25,26,"Satellite dynamics symposium, São Paulo, Brazil, J",COSPAR-IAU-IUTAM satellite dynamics
0,0.2967,0.0000,0.1482,0.0751,0.0882,0.0700,0.0504,0.0420,0.0751,23,14,Britain and Europe the future; a British and Germa,Britain.
0,0.5029,0.8752,0.0517,0.3183,0.2895,0.3769,0.3151,0.3734,0.2917,28,21,Beam-foil spectroscopy proceedings,Beam-foil spectroscopy; proceedings … November 20-
0,1.0000,0.0000,0.7989,0.1551,0.2000,0.1578,0.1237,0.1569,0.1551,17,7,Oscar Wilde a play,Oscar Wilde.
0,0.0000,0.1469,0.0054,0.0463,0.0811,0.0000,0.0000,0.0000,0.0463,24,16,A bibliography of British railway history,This in which.
1,1.0000,1.0000,0.9948,0.4746,0.4706,0.3867,0.4122,0.4746,0.4746,15,10,The study of politics the present state of America,The study of politics. University of Illinois Pres
0,0.0000,0.1132,0.0047,0.0220,0.0500,0.0000,0.0000,0.0000,0.0183,32,10,Documents on the history of the Russian-American C,The will
0,0.0000,0.9295,0.8196,0.0236,0.0469,0.0000,0.0000,0.0000,0.0000,45,22,Analysis of selected deep-space missions,This is how it was
0,0.2009,0.4106,0.0305,0.0262,0.0400,0.0000,0.0000,0.0000,0.0000,45,7,Interplanetary mission planning final report (NASW,Research Institute recommendations
1,1.0000,1.0000,0.9892,0.3882,0.3913,0.3210,0.3145,0.3185,0.3882,23,9,Let's take the offensive a detailed blueprint show,Let's take the offensive. Parthenon Press.
0,1.0000,0.0000,0.7631,0.1318,0.1724,0.1381,0.1032,0.0888,0.1318,20,14,The Yellow Room,The yellow room
0,0.0980,1.0000,0.5006,0.1851,0.2000,0.0881,0.1551,0.1851,0.1851,14,10,Ecology and the environment a dissertation bibliog,"Comprehensive dissertation index, 1975 supplement"
0,0.0000,0.1291,0.0053,0.0257,0.0385,0.0000,0.0000,0.0000,0.0257,22,5,Effects of striate cortex lesions and forebrain co,On
0,0.0000,0.6400,0.8472,0.0294,0.0571,0.0000,0.0000,0.0000,0.0294,22,15,Children's acquisition of a discrimination between,This and that
0,0.0000,0.4940,0.4325,0.0571,0.1176,0.0000,0.0356,0.0571,0.0571,14,5,Intra-sentence word associations and sentence stru,Who and where.
1,1.0000,1.0000,0.9987,0.5611,0.6000,0.5606,0.4518,0.5222,0.5611,18,14,Euglenoid flagellates,Euglenold flagellates.
0,0.0000,0.1249,0.0055,0.0888,0.1579,0.0000,0.0410,0.0888,0.0888,16,6,H. M. Hyndman and British socialism,And.
0,1.0000,0.0000,0.0208,0.0671,0.1200,0.0000,0.0591,0.0671,0.0671,13,15,The evolution of the invertebrates,On university studies.
1,1.0000,0.4078,0.7905,0.2316,0.2593,0.1280,0.1745,0.2186,0.2316,20,14,On the intrametropolitan location of a manufacturi,On the intranetropolitan location of a manufacturi
0,0.0000,0.0000,0.0009,0.0240,0.0465,0.0000,0.0000,0.0000,0.0000,38,7,Selected readings and source materials on economic,How.
